a_val,v_val,x_val,y_val,z_val
1955,6,11282710,694750,85173
1955,6.6,11354119,766159,70216
1955,6.2,11368725,780765,84847
1955,6.1,11552857,964897,9683
1955,6,11750676,1162716,34700
1955,6.5,12222244,1634284,21154
1955,6.7,12463457,1875497,55439
1955,7,12754195,2166235,75923
1955,6,13059005,2471045,46434
1955,6.3,13537399,415519,11167
1955,6.4,13793649,671769,82678
1955,7.2,13869104,747224,79282
1955,6.3,13908420,786540,30863
1955,6.7,14084342,962462,44381
1955,6.1,14090538,968658,50532
1955,6.2,14316684,1194804,8654
1955,6.1,14318554,1196674,10441
1955,6.1,14349204,1227324,50063
1955,6.2,14364688,1242808,51403
1955,6.2,14518137,1396257,27203
1955,6.2,15021049,1899169,24692
1955,6.5,15142286,2020406,82986
1955,6.1,15182522,2060642,10167
1955,6.2,15408399,2286519,58307
1955,6.7,15682053,28593,504
1955,6.2,16280052,626592,55693
1955,6.1,16433701,780241,49036
1955,6,16813597,1160137,8166
1955,6.1,16899592,1246132,7753
1955,6.2,17027664,1374204,44712
1955,6.1,17418052,1764592,9837
1955,6.6,17910434,2256974,32182
1955,6,17999645,2346185,65238
1955,6,18229948,44308,49156
1955,6,18306047,120407,56833
1955,6.5,18535715,350075,76850
1955,6.1,18539828,354188,79583
1955,6.1,18634807,449167,1623
1955,6.3,18840053,654413,37087
1955,6.3,18901154,715514,29123
1955,6.1,18928774,743134,76288
1955,6.7,19729892,1544252,74453
1955,6.2,20450607,2264967,17179
1955,6.7,21058447,337027,9845
1955,6,21223963,502543,25368
1955,6.7,21672815,951395,50990
1955,6.4,22163781,1442361,23576
1955,6,22475963,1754543,28267
1955,6.4,22557803,1836383,2588
1955,6.3,22562843,1841423,49803
1955,6,22671724,1950304,58957
1955,6.4,22874072,2152652,15342
1955,6.2,22918168,2196748,29307
1955,6,22989648,2268228,51381
1955,6.4,23200236,2478816,77230
1955,6.3,23635226,370886,5304
1955,6,23697582,433242,64368
1955,6.6,23772315,507975,41679
1955,6.7,23900780,636440,78807
1955,6.3,23970092,705752,66412
1955,6,24915483,1651143,70829
1955,6.1,25292417,2028077,13948
1955,7.3,25347470,2083130,68955
1955,6.3,25608410,2344070,72601
1955,6.1,25692181,2427841,6393
1955,6.3,26128492,310972,72990
1955,6.4,26348989,531469,26607
1955,6.1,27999846,2182326,50911
1955,6.1,28462012,79552,85445
1955,6.3,28623213,240753,7976
1955,6.2,29042646,660186,69221
1955,6.7,29140175,757715,61008
1955,6.3,30256265,1873805,85784
1955,6.9,30380595,1998135,2092
1955,6.2,30970312,13492,61349
1955,6.1,31374832,418012,42127
1956,6.2,1581090,2160270,2044
1956,6.6,1630463,2209643,58342
1956,7,1759963,2339143,76306
1956,6.3,1836611,2415791,44802
1956,6,1999667,1607,51813
1956,6,2124532,126472,9406
1956,7,2331465,333405,65814
1956,6.2,2361651,363591,3543
1956,6.2,2448443,450383,12360
1956,6,3245930,1247870,6933
1956,6,3310973,1312913,64208
1956,6.1,3450059,1451999,23072
1956,6.4,3487386,1489326,73915
1956,6.7,3678111,1680051,84113
1956,6.8,4372361,2374301,24466
1956,6.2,4375464,2377404,27645
1956,6.1,4406564,2408504,34317
1956,6.4,4621767,51147,71280
1956,6.1,4717256,146636,80362
1956,6.1,4797313,226693,74070
1956,6.43,4818808,248188,39093
1956,6.3,4843242,272622,63462
1956,6.3,5046839,476219,31872
1956,7.3,5124865,554245,60409
1956,6.5,5192285,621665,63112
1956,6.2,5344301,773681,81231
1956,6,5479173,908553,52350
1956,6.2,5649536,1078916,76841
1956,6.2,6123081,1552461,11307
1956,6.5,6307534,1736914,45060
1956,6.1,6505943,1935323,44486
1956,6.3,6564586,1993966,32794
1956,6.2,7218803,85043,27788
1956,6.1,7752966,619206,13020
1956,6.3,8938200,1804440,62200
1956,6.1,10321224,634944,83437
1956,6,10644059,957779,53124
1956,6.1,10689716,1003436,23759
1956,6.2,10726302,1040022,47505
1956,6.4,11962703,2276423,62513
1956,6.1,12469838,240398,45024
1956,6.2,12965444,736004,42831
1956,6.3,13032139,802699,82209
1956,6.3,13230072,1000632,55689
1956,7.6,13380512,1151072,32000
1956,6.2,14368162,2138722,71194
1956,6,14385955,2156515,840
1956,6.2,14450389,2220949,80589
1956,6.6,14810909,45569,19356
1956,7.3,14858035,92695,13460
1956,6.4,15065646,300306,5671
1956,6,15401967,636627,54283
1956,6.5,15992287,1226947,47556
1956,6,16145921,1380581,26279
1956,6.4,16498734,1733394,51708
1956,6.2,16510915,1745575,37896
1956,6,16947776,2182436,50721
1956,7.7,17377905,81285,17734
1956,6.2,17402175,105555,18285
1956,6.8,18025632,729012,77419
1956,6.8,18084851,788231,57549
1956,6.1,18304860,1008240,16862
1956,6,18459150,1162530,72775
1956,6.3,18645964,1349344,43043
1956,6.1,19214100,1917480,39562
1956,6.2,19648128,2351508,71894
1956,6.4,20365178,538538,8117
1956,6.4,20487012,660372,16516
1956,6.4,20610744,784104,83877
1956,6.3,21304109,1477469,33269
1956,6.4,21356857,1530217,57502
1956,6.1,21875067,2048427,62925
1956,6.1,22905154,545734,51957
1956,6.2,22971845,612425,26772
1956,6.5,23359044,999624,47764
1956,6.2,23752323,1392903,30586
1956,6,23756589,1397169,77224
1956,6,24483823,2124403,55289
1956,7.5,24535255,2175835,31317
1956,6,25282552,383512,12042
1956,6.4,25548531,649491,30270
1956,6.1,25583867,684827,77809
1956,6.1,25618971,719931,79347
1956,6.3,26229939,1330899,21372
1956,6.5,26254057,1355017,31074
1956,6.2,26483715,1584675,81333
1956,6.7,26556085,1657045,60256
1956,7.1,26664138,1765098,32165
1956,6.2,26716906,1817866,84969
1956,6.3,26866227,1967187,35851
1956,6.3,26969326,2070286,55974
1956,6.3,26995512,2096472,68255
1956,6.4,27266627,2367587,63697
1956,6.3,27587149,138169,69833
1956,6,28132799,683819,81684
1956,6,28374931,925951,65327
1956,6.1,28641239,1192259,25756
1956,6.2,28758441,1309461,41514
1956,6.1,29057610,1608630,61399
1956,6,29441257,1992277,19131
1956,6.4,29546985,2098005,38786
1956,6.3,29705240,2256260,20915
1956,6.4,29754927,2305947,67266
1956,6,30093609,83289,72363
1956,6.5,30557431,547111,15250
1956,6,31196519,1186199,73922
1956,6.8,31372271,1361951,78663
1956,6,31432809,1422489,1590
1956,6.3,31575600,1565280,83805
1957,6.5,32340,1644420,959
1957,6,72607,1684687,19726
1957,6.2,169957,1782037,30672
1957,6.1,380020,1992100,27686
1957,6.5,656674,2268754,8111
1957,6.2,764533,2376613,31351
1957,6.4,1039169,80789,48414
1957,6.7,1045062,86682,54247
1957,6.6,1048377,89997,57625
1957,6,1049434,91054,58714
1957,6.7,1050533,92153,59840
1957,6.5,1051415,93035,60561
1957,6.1,1075777,117397,85027
1957,6.4,1125663,167283,48572
1957,6.9,1169309,210929,77419
1957,6.2,1669982,711602,74603
1957,6.5,2413611,1455231,27432
1957,6.2,2963793,2005413,7520
1957,6,3037016,2078636,56944
1957,6.4,3864293,331253,14486
1957,6.3,4134899,601859,12978
1957,6.1,4379890,846850,29605
1957,6.6,4487541,954501,25026
1957,6.7,4488658,955618,26149
1957,6.6,4497289,964249,34765
1957,6.2,4544742,1011702,82278
1957,6.2,4667393,1134353,32120
1957,6,5211837,1678797,33010
1957,6.8,5409010,1875970,11088
1957,6.9,5603180,2070140,16358
1957,6.2,6136058,29738,69303
1957,6.1,6163831,57511,65718
1957,6.5,6696857,590537,49505
1957,6.4,6697277,590957,49887
1957,6,6737714,631394,3964
1957,8.6,6790953,684633,9603
1957,6,6795711,689391,14233
1957,6.9,6813562,707242,33671
1957,6.6,6836777,730457,55833
1957,6.6,6836945,730625,55916
1957,6.2,6866451,760131,86279
1957,6,6870970,764650,4386
1957,6.4,6871537,765217,3498
1957,6.2,6873021,766701,4306
1957,6.2,6874117,767797,5648
1957,6.5,6881188,774868,14059
1957,6,6885473,779153,18314
1957,6.8,6923568,817248,55493
1957,6,6924905,818585,56835
1957,7.1,6947932,841612,81727
1957,6.2,6955758,849438,67074
1957,7,6965724,859404,10860
1957,6.5,6968161,861841,13213
1957,6.5,7025334,919014,71673
1957,6.4,7025960,919640,71189
1957,7.1,7040700,934380,86162
1957,6,7044372,938052,5552
1957,6.1,7094907,988587,55392
1957,6.6,7141331,1035011,13638
1957,6.2,7156771,1050451,32219
1957,7.1,7224470,1118150,10855
1957,6.4,7267934,1161614,56624
1957,7.2,7353258,1246938,52730
1957,6,7458839,1352519,71780
1957,6,7489036,1382716,18806
1957,6.4,7512293,1405973,42241
1957,6,7525534,1419214,54069
1957,6.1,7593261,1486941,26684
1957,6,7644536,1538216,85292
1957,6.8,7649459,1543139,4227
1957,6,7807491,1701171,9204
1957,7.1,7914075,1807755,11890
1957,6.1,8065346,1959026,85248
1957,6,8075174,1968854,85666
1957,6,8077009,1970689,642
1957,6,8123967,2017647,48683
1957,6.8,8485833,2379513,64966
1957,6,8549396,2443076,41816
1957,6.2,8587028,2480708,77779
1957,6,8986382,312902,49939
1957,6.3,9082187,408707,55276
1957,6.3,9281652,608172,69744
1957,6,9404294,730814,53196
1957,6.1,9522730,849250,81589
1957,7,9545403,871923,4452
1957,6.4,9875517,1202037,46160
1957,7.1,9919084,1245604,27873
1957,6,9925141,1251661,32627
1957,6.9,10037048,1363568,40355
1957,6,10338298,1664818,16307
1957,6.5,10361972,1688492,40448
1957,6.2,10413046,1739566,80521
1957,6.6,10530751,1857271,59049
1957,6,10546942,1873462,26373
1957,7.1,10782613,2109133,75931
1957,7.3,10808741,2135261,15628
1957,6,10826122,2152642,70870
1957,6,10910017,2236537,30553
1957,6.2,11064229,2390749,35477
1957,6,11220964,2547484,14677
1957,6.3,11442865,211285,8480
1957,6.3,11446159,214579,862
1957,6.3,11446739,215159,1445
1957,6.1,11613949,382369,69087
1957,6,12286068,1054488,11442
1957,6.2,12310151,1078571,67117
1957,6,12806649,1575069,64740
1957,6.3,13050724,1819144,38935
1957,6.1,13181389,1949809,6133
1957,6.1,13315070,2083490,77450
1957,6,13318599,2087019,59175
1957,7.1,13502017,2270437,31078
1957,6,13512998,2281418,42004
1957,6.1,13825139,45599,45764
1957,6,14500191,720651,15424
1957,6.5,14914187,1134647,10644
1957,6.5,14928573,1149033,10254
1957,6.1,14977718,1198178,64800
1957,6.8,15072044,1292504,82796
1957,6.1,15143065,1363525,67172
1957,6.2,15209058,1429518,16180
1957,6,15401810,1622270,67470
1957,6.1,15473541,1694001,30898
1957,6.3,15518907,1739367,76285
1957,6.3,15530169,1750629,18996
1957,6.1,15557394,1777854,49606
1957,6.4,15580897,1801357,71345
1957,7.1,15897035,2117495,32217
1957,6,15910025,2130485,65750
1957,7.4,16243776,2464236,28514
1957,6.2,16659024,340644,6358
1957,6.6,16677746,359366,15212
1957,6,16806282,487902,1723
1957,6.1,17165482,847102,9177
1957,6,17315892,997512,60885
1957,6.3,17399054,1080674,12815
1957,6.5,17741455,1423075,73203
1957,6,17746952,1428572,79597
1957,6,18425820,2107440,66101
1957,6.4,18492315,2173935,46587
1957,6,18583058,2264678,76386
1957,6.1,18615756,2297376,80400
1957,7.6,18952812,101532,7430
1957,6.5,19070119,218839,45094
1957,6.1,19528755,677475,37159
1957,6.3,19602535,751255,84501
1957,6.2,19967364,1116084,41778
1957,6.1,20209090,1357810,32104
1957,6.5,20647920,1796640,59845
1957,6.5,20767021,1915741,60771
1957,6,20812247,1960967,52388
1957,6.5,20814158,1962878,29252
1957,6.5,20899915,2048635,36437
1957,6.1,20932033,2080753,61840
1957,6.1,20952119,2100839,81985
1957,6,21210157,2358877,71387
1957,6.3,21468536,86216,26023
1957,6.3,21477530,95210,30893
1957,6.2,22083614,701294,11292
1957,6.1,22109258,726938,7940
1957,6.1,22500410,1118090,79927
1957,6.3,22637614,1255294,24796
1957,6,22669237,1286917,76524
1957,6.1,22897685,1515365,67522
1957,7.2,23962874,46994,60555
1957,6,24040259,124379,11800
1957,6.1,24078999,163119,3953
1957,6.1,24206909,291029,45381
1957,7.4,24330003,414123,8800
1957,6.4,24816369,900489,4520
1957,6,24972850,1056970,74610
1957,6,25103992,1188112,86258
1957,6,25556229,1640349,8271
1957,6.1,25589961,1674081,54027
1957,6.2,25648385,1732505,23880
1957,6.8,26159338,2243458,9302
1957,6.2,26222665,2306785,33384
1957,6.2,26459817,4437,67105
1957,6,26525864,70484,41417
1957,6.2,26603072,147692,52054
1957,6.4,26647419,192039,73768
1957,6.1,26749022,293642,79264
1957,7.6,26865162,409782,33434
1957,6.4,27166082,710702,16649
1957,6.1,27188662,733282,38609
1957,6.2,27369037,913657,20302
1957,6.2,28002988,1547608,46726
1957,6,28013296,1557916,63913
1957,6,28014543,1559163,56200
1957,6.2,28063210,1607830,16664
1957,6.5,28315367,1859987,19568
1957,6.1,28485038,2029658,10885
1957,6.4,28903231,2447851,6116
1957,6.1,29370906,368166,22740
1957,6,29394610,391870,46434
1957,6.1,29417749,415009,85803
1957,7.7,29715590,712850,64379
1957,6.2,29987165,984425,50045
1957,8.1,30080273,1077533,36921
1957,6.1,30115212,1112472,72359
1957,6.6,30638163,1635423,3343
1957,6.5,30851104,1848364,17763
1957,6,30918385,1915645,32874
1957,6.1,31166870,2164130,32361
1957,6.7,31209018,2206278,57479
1957,7.8,31240222,2237482,3426
1958,6,218046,195786,36611
1958,6.1,404762,382502,44153
1958,6.1,657403,635143,37113
1958,6.2,916100,893840,5575
1958,6.5,1987347,1965087,42562
1958,7,2229271,2207011,51933
1958,6.2,2240154,2217894,33747
1958,6.3,2358942,2336682,59696
1958,6.1,2474072,2451812,51701
1958,7.6,2556448,2534188,31771
1958,6.8,2558610,2536350,33920
1958,6,2831338,246118,9330
1958,6.4,2958845,373625,60406
1958,6.4,3021450,436230,47428
1958,6.1,3224647,639427,72542
1958,6.3,3478411,893191,59766
1958,6.9,3687016,1101796,39175
1958,6.3,3693762,1108542,45929
1958,6.3,3703549,1118329,55754
1958,6.1,3744721,1159501,66587
1958,6,4231417,1646197,22780
1958,6,4400967,1815747,23575
1958,6,4495568,1910348,28532
1958,6,4664632,2079412,43393
1958,6,4844807,2259587,41781
1958,6.1,4946649,2361429,55976
1958,6,5145689,2560469,5255
1958,6.1,5168926,15046,13802
1958,6,5253927,100047,9322
1958,6.3,5482227,328347,83314
1958,6.2,5660830,506950,68761
1958,6.3,5959677,805797,26921
1958,6,6279501,1125621,12248
1958,6.2,6776552,1622672,80736
1958,7.2,6913562,1759682,31400
1958,6.2,7259046,2105166,30698
1958,6.2,7597200,2443320,38892
1958,6.2,7695487,2541607,50799
1958,6,7899093,174153,59215
1958,6.1,7902474,177534,56264
1958,6.2,9041889,1316949,6383
1958,7.1,9300645,1575705,18323
1958,6.8,9309905,1584965,13101
1958,6.2,9311416,1586476,14630
1958,6.9,9314009,1589069,6467
1958,6.2,9587579,1862639,58129
1958,6.3,9593897,1868957,37859
1958,6.3,9719226,1994286,15804
1958,6,9725128,2000188,78567
1958,6.4,9808153,2083213,83511
1958,6.8,9927154,2202214,58492
1958,6.1,9941449,2216509,72750
1958,6.3,9949961,2225021,80123
1958,6.1,10145094,2420154,72749
1958,6.2,10527294,233514,30863
1958,6,10637868,344088,47087
1958,6.3,11101666,807886,24531
1958,6,12012254,1718474,66344
1958,6.1,12726152,2432372,60694
1958,6.3,12796380,2502600,49207
1958,6.2,12831684,2537904,84517
1958,6.2,13187287,331687,3242
1958,6.2,13468305,612705,57615
1958,6.13,13517805,662205,85099
1958,6.1,13889097,1033497,24606
1958,6.9,13980758,1125158,24409
1958,6.2,14239915,1384315,24327
1958,6.3,14308195,1452595,12059
1958,6.4,14461882,1606282,12768
1958,6.1,14498132,1642532,49555
1958,6.3,15022385,2166785,35110
1958,6,15448005,40065,16594
1958,6.2,15571088,163148,56498
1958,6.1,15916205,508265,43308
1958,6.8,16104999,697059,69358
1958,6.2,16568783,1160843,13998
1958,6,16609991,1202051,65086
1958,6.2,16782317,1374377,36375
1958,6,16914852,1506912,10425
1958,6,17275720,1867780,5884
1958,7.8,17388958,1981018,76148
1958,6,17521830,2113890,52333
1958,6.3,17542114,2134174,63848
1958,6.1,17931264,2523324,19430
1958,6.5,18209819,258239,10566
1958,6.2,18343504,391924,62228
1958,6.1,18369443,417863,9804
1958,6.3,18527244,575664,71865
1958,6.1,18771236,819656,33454
1958,7.5,18812234,860654,46781
1958,6.2,19775356,1823776,34650
1958,6.5,20287516,2335936,13790
1958,6.3,20444116,2492536,11629
1958,6.8,20548544,58964,23728
1958,6.1,20611077,121497,5635
1958,6.7,20632428,142848,80716
1958,6.3,20714473,224893,13512
1958,6,20900893,411313,27942
1958,6.3,20922014,432434,53166
1958,6,21522339,1032759,70013
1958,6.3,21568596,1079016,59967
1958,6,21839904,1350324,40305
1958,6.2,22131867,1642287,9192
1958,6.1,22147826,1658246,63779
1958,6.8,22283476,1793896,61887
1958,6,22874511,2384931,8923
1958,6.5,23120502,94782,80759
1958,6,23467304,441584,45721
1958,6.2,23648971,623251,12587
1958,6.3,23828748,803028,26064
1958,6.1,23946260,920540,65499
1958,6.4,24045605,1019885,16973
1958,6.5,24571785,1546065,69643
1958,6.25,24601637,1575917,24341
1958,6.3,25101167,2075447,81670
1958,6.2,25269621,2243901,34054
1958,6,26183559,620499,31333
1958,6.3,26909193,1346133,59085
1958,6.6,26984656,1421596,70901
1958,6,27198183,1635123,17187
1958,6.3,27229122,1666062,49192
1958,6,27238013,1674953,56977
1958,6.2,27260200,1697140,84518
1958,6,27505717,1942657,64369
1958,6,27557689,1994629,54891
1958,8.3,27730689,2167629,31925
1958,6.1,27752399,2189339,53836
1958,6.2,27854577,2291517,72095
1958,7,28239813,136233,22713
1958,6.1,28267484,163904,50256
1958,6.1,28805032,701452,69535
1958,6.1,28877800,774220,58484
1958,6,29030665,927085,27279
1958,6.1,29727165,1623585,39731
1958,6.1,30016111,1912531,64382
1958,6,30274430,2170850,14603
1958,6.1,30664165,15985,52377
1958,6,30957091,308911,86171
1958,6,31246463,598283,260
1958,6.1,31519251,871071,13853
1959,6.4,20791,908611,40216
1959,6.2,374741,1262561,65471
1959,6.1,624880,1512700,39256
1959,6,1991730,330150,39601
1959,6,2652376,990796,4382
1959,7,2783432,1121852,52791
1959,6.2,2791998,1130418,61847
1959,6,3008545,1346965,48703
1959,6.3,3514551,1852971,41521
1959,6.4,3530341,1868761,22623
1959,6.4,3536213,1874633,28485
1959,6.9,4181817,2520237,15013
1959,6.5,4852770,635850,8187
1959,6.6,4855359,638439,10687
1959,6,4927176,710256,69288
1959,6,5054588,837668,2281
1959,6,5536725,1319805,43037
1959,6,5950599,1733679,19847
1959,6.9,6108556,1891636,6421
1959,6.1,6167630,1950710,63907
1959,6.1,7003755,225495,40116
1959,6.6,7460723,682463,61439
1959,6.2,7519284,741024,33611
1959,6.1,7633537,855277,21748
1959,6,7974626,1196366,83865
1959,6.2,9209563,2431303,80039
1959,6.1,9373469,29789,24830
1959,6,9440318,96638,41107
1959,6.2,9752048,408368,33682
1959,6,9876027,532347,75625
1959,6,10308376,964696,7486
1959,6,10380474,1036794,48206
1959,6,10580111,1236431,85663
1959,6.4,10778287,1434607,21807
1959,6.9,10960839,1617159,17463
1959,6.5,11099374,1755694,18020
1959,7.9,11603747,2260067,64482
1959,6.3,11732659,2388979,20378
1959,6.2,11837011,2493331,35845
1959,6.3,12286661,377201,58169
1959,6.6,12304019,394559,19642
1959,6,12348003,438543,36753
1959,6.1,12465420,555960,29731
1959,6.3,12636988,727528,59425
1959,6.1,12813848,904388,68333
1959,6,13088068,1178608,24671
1959,6.6,13375061,1465601,46145
1959,6.2,14101042,2191582,46839
1959,6.1,14103757,2194297,49646
1959,7.1,15120726,649146,70600
1959,6,15490247,1018667,80027
1959,6.9,15521490,1049910,7878
1959,6.1,16312290,1840710,1872
1959,6,16400612,1929032,14012
1959,6,16442174,1970594,63415
1959,6.5,16826113,2354533,19620
1959,6.6,16826155,2354575,19690
1959,6.2,17496106,468106,62182
1959,6.1,17670531,642531,3659
1959,6.4,18486150,1458150,33151
1959,6.2,18580993,1552993,61334
1959,6.1,19874862,296082,41932
1959,6.4,20253509,674729,79841
1959,7.2,20509026,930246,61291
1959,6.2,20566309,987529,43730
1959,7,20725488,1146708,27006
1959,7.3,20759833,1181053,83542
1959,6.5,20764576,1185796,2007
1959,6,20767307,1188527,4656
1959,6.29,20791565,1212785,28956
1959,6.2,21024199,1445419,62453
1959,6.1,21024338,1445558,62544
1959,6,21029873,1451093,68101
1959,6.7,21331856,1753076,29831
1959,6.4,21457537,1878757,7678
1959,6.5,21464864,1886084,6339
1959,6,21643667,2064887,7943
1959,6.1,21747795,2169015,696
1959,6,21851113,2272333,10761
1959,6.2,21987465,2408685,46621
